uniprot_id,gene,contrast,flag
P68402,PAFAH1B2,Interaction,never_sig
P68871,HBB,Interaction,never_sig
P69905,HBA1,Interaction,never_sig
P78344,EIF4G2,Interaction,never_sig
P78356,PIP4K2B,Interaction,never_sig
P78371,CCT2,Interaction,never_sig
P78417,GSTO1,Interaction,never_sig
P78527,PRKDC,Interaction,never_sig
P81605,DCD,Interaction,never_sig
P82663,MRPS25,Interaction,never_sig
P82675,MRPS5,Interaction,never_sig
P82909,MRPS36,Interaction,never_sig
P82914,MRPS15,Interaction,never_sig
P82921,MRPS21,Interaction,never_sig
P82979,SARNP,Interaction,never_sig
P83111,LACTB,Interaction,never_sig
P83731,RPL24,Interaction,never_sig
P84077,ARF1,Interaction,never_sig
P84085,ARF5,Interaction,never_sig
P84090,ERH,Interaction,never_sig
P84095,RHOG,Interaction,never_sig
P84098,RPL19,Interaction,never_sig
P84103,SRSF3,Interaction,never_sig
P84157,MXRA7,Interaction,never_sig
P84243,H3-3A,Interaction,never_sig
P98095,FBLN2,Interaction,never_sig
P98160,HSPG2,Interaction,never_sig
P98179,RBM3,Interaction,never_sig
P99999,CYCS,Interaction,never_sig
Q00013,MPP1,Interaction,never_sig
Q00059,TFAM,Interaction,never_sig
Q00169,PITPNA,Interaction,never_sig
Q00325,SLC25A3,Interaction,never_sig
Q00341,HDLBP,Interaction,never_sig
Q00577,PURA,Interaction,never_sig
Q00610,CLTC,Interaction,never_sig
Q00688,FKBP3,Interaction,never_sig
Q00765,REEP5,Interaction,never_sig
Q00796,SORD,Interaction,never_sig
Q00839,HNRNPU,Interaction,never_sig
Q00872,MYBPC1,Interaction,never_sig
Q00G26,PLIN5,Interaction,never_sig
Q01082,SPTBN1,Interaction,never_sig
Q01085,TIAL1,Interaction,never_sig
Q01105,SET,Interaction,never_sig
Q01432,AMPD3,Interaction,never_sig
Q01469,FABP5,Interaction,never_sig
Q01484,ANK2,Interaction,never_sig
Q01518,CAP1,Interaction,never_sig
Q01844,EWSR1,Interaction,never_sig
Q01995,TAGLN,Interaction,never_sig
Q02218,OGDH,Interaction,never_sig
Q02221,COX6A2,Interaction,never_sig
Q02252,ALDH6A1,Interaction,never_sig
Q02338,BDH1,Interaction,never_sig
Q02388,COL7A1,Interaction,never_sig
Q02543,RPL18A,Interaction,never_sig
Q02641,CACNB1,Interaction,never_sig
Q02750,MAP2K1,Interaction,never_sig
Q02790,FKBP4,Interaction,never_sig
Q02878,RPL6,Interaction,never_sig
Q02952,AKAP12,Interaction,never_sig
Q02978,SLC25A11,Interaction,never_sig
Q03135,CAV1,Interaction,never_sig
Q03154,ACY1,Interaction,never_sig
Q03252,LMNB2,Interaction,never_sig
Q04323,UBXN1,Interaction,never_sig
Q04446,GBE1,Interaction,never_sig
Q04637,EIF4G1,Interaction,never_sig
Q04759,PRKCQ,Interaction,never_sig
Q04760,GLO1,Interaction,never_sig
Q04828,AKR1C1,Interaction,never_sig
Q04837,SSBP1,Interaction,never_sig
Q04917,YWHAH,Interaction,never_sig
Q04941,PLP2,Interaction,never_sig
Q05086,UBE3A,Interaction,never_sig
Q05519,SRSF11,Interaction,never_sig
Q05639,EEF1A2,Interaction,never_sig
Q05682,CALD1,Interaction,never_sig
Q05707,COL14A1,Interaction,never_sig
Q06124,PTPN11,Interaction,never_sig
Q06323,PSME1,Interaction,never_sig
Q06432,CACNG1,Interaction,never_sig
Q06730,ZNF33A,Interaction,never_sig
Q06830,PRDX1,Interaction,never_sig
Q07020,RPL18,Interaction,never_sig
Q07021,C1QBP,Interaction,never_sig
Q07065,CKAP4,Interaction,never_sig
Q07507,DPT,Interaction,never_sig
Q07866,KLC1,Interaction,never_sig
Q07955,SRSF1,Interaction,never_sig
Q07960,ARHGAP1,Interaction,never_sig
Q08043,ACTN3,Interaction,never_sig
Q08209,PPP3CA,Interaction,never_sig
Q08211,DHX9,Interaction,never_sig
Q08257,CRYZ,Interaction,never_sig
Q08357,SLC20A2,Interaction,never_sig
Q08623,PUDP,Interaction,never_sig
Q08722,CD47,Interaction,never_sig
Q08752,PPID,Interaction,never_sig
Q09666,AHNAK,Interaction,never_sig
Q0VAK6,LMOD3,Interaction,never_sig
Q0VDF9,HSPA14,Interaction,never_sig
Q0VDG4,SCRN3,Interaction,never_sig
Q0ZGT2,NEXN,Interaction,never_sig
Q10567,AP1B1,Interaction,never_sig
Q10589,BST2,Interaction,never_sig
Q10713,PMPCA,Interaction,never_sig
Q12797,ASPH,Interaction,never_sig
Q12805,EFEMP1,Interaction,never_sig
Q12846,STX4,Interaction,never_sig
Q12849,GRSF1,Interaction,never_sig
Q12904,AIMP1,Interaction,never_sig
Q12906,ILF3,Interaction,never_sig
Q12931,TRAP1,Interaction,never_sig
Q12955,ANK3,Interaction,never_sig
Q12988,HSPB3,Interaction,never_sig
Q13011,ECH1,Interaction,never_sig
Q13033,STRN3,Interaction,never_sig
Q13057,COASY,Interaction,never_sig
Q13061,TRDN,Interaction,never_sig
Q13085,ACACA,Interaction,never_sig
Q13098,GPS1,Interaction,never_sig
Q13126,MTAP,Interaction,never_sig
Q13131,PRKAA1,Interaction,never_sig
Q13148,TARDBP,Interaction,never_sig
Q13153,PAK1,Interaction,never_sig
Q13155,AIMP2,Interaction,never_sig
Q13162,PRDX4,Interaction,never_sig
Q13177,PAK2,Interaction,never_sig
Q13185,CBX3,Interaction,never_sig
Q13200,PSMD2,Interaction,never_sig
Q13203,MYBPH,Interaction,never_sig
Q13228,SELENBP1,Interaction,never_sig
Q13263,TRIM28,Interaction,never_sig
Q13283,G3BP1,Interaction,never_sig
Q13310,PABPC4,Interaction,never_sig
Q13326,SGCG,Interaction,never_sig
Q13347,EIF3I,Interaction,never_sig
Q13363,CTBP1,Interaction,never_sig
Q13404,UBE2V1,Interaction,never_sig
Q13409,DYNC1I2,Interaction,never_sig
Q13418,ILK,Interaction,never_sig
Q13423,NNT,Interaction,never_sig
Q13424,SNTA1,Interaction,never_sig
Q13425,SNTB2,Interaction,never_sig
Q13435,SF3B2,Interaction,never_sig
Q13442,PDAP1,Interaction,never_sig
Q13445,TMED1,Interaction,never_sig
Q13451,FKBP5,Interaction,never_sig
Q13492,PICALM,Interaction,never_sig
Q13496,MTM1,Interaction,never_sig
Q13501,SQSTM1,Interaction,never_sig
Q13505,MTX1,Interaction,never_sig
Q13508,ART3,Interaction,never_sig
Q13510,ASAH1,Interaction,never_sig
Q13526,PIN1,Interaction,never_sig
Q13554,CAMK2B,Interaction,never_sig
Q13555,CAMK2G,Interaction,never_sig
Q13557,CAMK2D,Interaction,never_sig
Q13561,DCTN2,Interaction,never_sig
Q13564,NAE1,Interaction,never_sig
Q13586,STIM1,Interaction,never_sig
Q13616,CUL1,Interaction,never_sig
Q13617,CUL2,Interaction,never_sig
Q13618,CUL3,Interaction,never_sig
Q13619,CUL4A,Interaction,never_sig
Q13642,FHL1,Interaction,never_sig
Q13643,FHL3,Interaction,never_sig
Q13683,ITGA7,Interaction,never_sig
Q13685,AAMP,Interaction,never_sig
Q13698,CACNA1S,Interaction,never_sig
Q13724,MOGS,Interaction,never_sig
Q13813,SPTAN1,Interaction,never_sig
Q13825,AUH,Interaction,never_sig
Q13838,DDX39B,Interaction,never_sig
Q13867,BLMH,Interaction,never_sig
Q13884,SNTB1,Interaction,never_sig
Q13885,TUBB2A,Interaction,never_sig
Q13907,IDI1,Interaction,never_sig
Q13976,PRKG1,Interaction,never_sig
Q14061,COX17,Interaction,never_sig
Q14103,HNRNPD,Interaction,never_sig
Q14108,SCARB2,Interaction,never_sig
Q14112,NID2,Interaction,never_sig
Q14116,IL18,Interaction,never_sig
Q14118,DAG1,Interaction,never_sig
Q14152,EIF3A,Interaction,never_sig
Q14157,UBAP2L,Interaction,never_sig
Q14165,MLEC,Interaction,never_sig
Q14195,DPYSL3,Interaction,never_sig
Q14203,DCTN1,Interaction,never_sig
Q14204,DYNC1H1,Interaction,never_sig
Q14232,EIF2B1,Interaction,never_sig
Q14240,EIF4A2,Interaction,never_sig
Q14247,CTTN,Interaction,never_sig
Q14249,ENDOG,Interaction,never_sig
Q14254,FLOT2,Interaction,never_sig
Q14258,TRIM25,Interaction,never_sig
Q14315,FLNC,Interaction,never_sig
Q14324,MYBPC2,Interaction,never_sig
Q14353,GAMT,Interaction,never_sig
Q14444,CAPRIN1,Interaction,never_sig
Q14558,PRPSAP1,Interaction,never_sig
Q14624,ITIH4,Interaction,never_sig
Q14677,CLINT1,Interaction,never_sig
Q14697,GANAB,Interaction,never_sig
Q14714,SSPN,Interaction,never_sig
Q14764,MVP,Interaction,never_sig
Q14767,LTBP3,Interaction,never_sig
Q14847,LASP1,Interaction,never_sig
Q14914,PTGR1,Interaction,never_sig
Q14974,KPNB1,Interaction,never_sig
Q14980,NUMA1,Interaction,never_sig
Q14997,PSME4,Interaction,never_sig
Q14BN4,SLMAP,Interaction,never_sig
Q15006,EMC2,Interaction,never_sig
Q15008,PSMD6,Interaction,never_sig
Q15018,ABRAXAS2,Interaction,never_sig
Q15019,SEPTIN2,Interaction,never_sig
Q15046,KARS1,Interaction,never_sig
Q15056,EIF4H,Interaction,never_sig
Q15075,EEA1,Interaction,never_sig
Q15084,PDIA6,Interaction,never_sig
Q15102,PAFAH1B3,Interaction,never_sig
Q15111,PLCL1,Interaction,never_sig
Q15118,PDK1,Interaction,never_sig
Q15119,PDK2,Interaction,never_sig
Q15121,PEA15,Interaction,never_sig
Q15124,PGM5,Interaction,never_sig
Q15149,PLEC,Interaction,never_sig
Q15172,PPP2R5A,Interaction,never_sig
Q15181,PPA1,Interaction,never_sig
Q15185,PTGES3,Interaction,never_sig
Q15208,STK38,Interaction,never_sig
Q15233,NONO,Interaction,never_sig
Q15257,PTPA,Interaction,never_sig
Q15286,RAB35,Interaction,never_sig
Q15363,TMED2,Interaction,never_sig
Q15365,PCBP1,Interaction,never_sig
Q15366,PCBP2,Interaction,never_sig
Q15369,ELOC,Interaction,never_sig
Q15370,ELOB,Interaction,never_sig
Q15386,UBE3C,Interaction,never_sig
Q15392,DHCR24,Interaction,never_sig
Q15404,RSU1,Interaction,never_sig
Q15435,PPP1R7,Interaction,never_sig
Q15436,SEC23A,Interaction,never_sig
Q15555,MAPRE2,Interaction,never_sig
Q15582,TGFBI,Interaction,never_sig
Q15631,TSN,Interaction,never_sig
Q15637,SF1,Interaction,never_sig
Q15642,TRIP10,Interaction,never_sig
Q15691,MAPRE1,Interaction,never_sig
Q15714,TSC22D1,Interaction,never_sig
Q15717,ELAVL1,Interaction,never_sig
Q15746,MYLK,Interaction,never_sig
Q15772,SPEG,Interaction,never_sig
Q15813,TBCE,Interaction,never_sig
Q15819,UBE2V2,Interaction,never_sig
Q15843,NEDD8,Interaction,never_sig
Q15847,ADIRF,Interaction,never_sig
Q15848,ADIPOQ,Interaction,never_sig
Q15907,RAB11B,Interaction,never_sig
Q15942,ZYX,Interaction,never_sig
Q16082,HSPB2,Interaction,never_sig
Q16134,ETFDH,Interaction,never_sig
Q16181,SEPTIN7,Interaction,never_sig
Q16186,ADRM1,Interaction,never_sig
Q16531,DDB1,Interaction,never_sig
Q16543,CDC37,Interaction,never_sig
Q16555,DPYSL2,Interaction,never_sig
Q16563,SYPL1,Interaction,never_sig
Q16576,RBBP7,Interaction,never_sig
Q16585,SGCB,Interaction,never_sig
Q16586,SGCA,Interaction,never_sig
Q16595,FXN,Interaction,never_sig
Q16658,FSCN1,Interaction,never_sig
Q16698,DECR1,Interaction,never_sig
Q16718,NDUFA5,Interaction,never_sig
Q16740,CLPP,Interaction,never_sig
Q16762,TST,Interaction,never_sig
Q16773,KYAT1,Interaction,never_sig
Q16774,GUK1,Interaction,never_sig
Q16775,HAGH,Interaction,never_sig
Q16795,NDUFA9,Interaction,never_sig
Q16816,PHKG1,Interaction,never_sig
Q16821,PPP1R3A,Interaction,never_sig
Q16836,HADH,Interaction,never_sig
Q16851,UGP2,Interaction,never_sig
Q16881,TXNRD1,Interaction,never_sig
Q16891,IMMT,Interaction,never_sig
Q2TAA2,IAH1,Interaction,never_sig
Q2TBA0,KLHL40,Interaction,never_sig
Q3LXA3,TKFC,Interaction,never_sig
Q3ZCQ8,TIMM50,Interaction,never_sig
Q4G0N4,NADK2,Interaction,never_sig
Q52LJ0,FAM98B,Interaction,never_sig
Q53FT3,HIKESHI,Interaction,never_sig
Q53GG5,PDLIM3,Interaction,never_sig
Q53GQ0,HSD17B12,Interaction,never_sig
Q53H12,AGK,Interaction,never_sig
Q53H82,LACTB2,Interaction,never_sig
Q58WW2,DCAF6,Interaction,never_sig
Q5BKX8,CAVIN4,Interaction,never_sig
Q5D862,FLG2,Interaction,never_sig
Q5HYI8,RABL3,Interaction,never_sig
Q5HYK3,COQ5,Interaction,never_sig
Q5JPE7,NOMO2,Interaction,never_sig
Q5JRX3,PITRM1,Interaction,never_sig
Q5JSH3,WDR44,Interaction,never_sig
Q5JTJ3,COA6,Interaction,never_sig
Q5JTV8,TOR1AIP1,Interaction,never_sig
Q5JWF2,GNAS,Interaction,never_sig
Q5R3I4,TTC38,Interaction,never_sig
Q5SQH8,C6orf136,Interaction,never_sig
Q5SSJ5,HP1BP3,Interaction,never_sig
Q5T440,IBA57,Interaction,never_sig
Q5T4S7,UBR4,Interaction,never_sig
Q5TAQ9,DCAF8,Interaction,never_sig
Q5TDH0,DDI2,Interaction,never_sig
Q5TGZ0,MICOS10,Interaction,never_sig
Q5U5X0,LYRM7,Interaction,never_sig
Q5VST9,OBSCN,Interaction,never_sig
Q5VTT5,MYOM3,Interaction,never_sig
Q5VU43,PDE4DIP,Interaction,never_sig
Q5VW32,BROX,Interaction,never_sig
Q5VWZ2,LYPLAL1,Interaction,never_sig
Q5VXT5,SYPL2,Interaction,never_sig
Q5VYK3,ECPAS,Interaction,never_sig
Q5XKP0,MICOS13,Interaction,never_sig
Q5XPI4,RNF123,Interaction,never_sig
Q66K66,TMEM198,Interaction,never_sig
Q68DQ2,CRYBG3,Interaction,never_sig
Q6DKJ4,NXN,Interaction,never_sig
Q6GMV3,PTRHD1,Interaction,never_sig
Q6H8Q1,ABLIM2,Interaction,never_sig
Q6IAA8,LAMTOR1,Interaction,never_sig
Q6IAN0,DHRS7B,Interaction,never_sig
Q6IBS0,TWF2,Interaction,never_sig
Q6IPR1,ETFRF1,Interaction,never_sig
Q6IQ22,RAB12,Interaction,never_sig
Q6IQ26,DENND5A,Interaction,never_sig
Q6JBY9,RCSD1,Interaction,never_sig
Q6NUK1,SLC25A24,Interaction,never_sig
Q6NVY1,HIBCH,Interaction,never_sig
Q6NZI2,CAVIN1,Interaction,never_sig
Q6P161,MRPL54,Interaction,never_sig
Q6P1A2,LPCAT3,Interaction,never_sig
Q6P1N9,TATDN1,Interaction,never_sig
Q6P4A7,SFXN4,Interaction,never_sig
Q6P587,FAHD1,Interaction,never_sig
Q6P5Q4,LMOD2,Interaction,never_sig
Q6PCB7,SLC27A1,Interaction,never_sig
Q6PK04,CCDC137,Interaction,never_sig
Q6QEF8,CORO6,Interaction,never_sig
Q6UW68,TMEM205,Interaction,never_sig
Q6UWP2,DHRS11,Interaction,never_sig
Q6UXV4,APOOL,Interaction,never_sig
Q6XQN6,NAPRT,Interaction,never_sig
Q6YN16,HSDL2,Interaction,never_sig
Q6YP21,KYAT3,Interaction,never_sig
Q6ZMU5,TRIM72,Interaction,never_sig
Q6ZU65,UBN2,Interaction,never_sig
Q6ZVM7,TOM1L2,Interaction,never_sig
Q702N8,XIRP1,Interaction,never_sig
Q709C8,VPS13C,Interaction,never_sig
Q712K3,UBE2R2,Interaction,never_sig
Q7KZF4,SND1,Interaction,never_sig
Q7L0Y3,TRMT10C,Interaction,never_sig
Q7L1Q6,BZW1,Interaction,never_sig
Q7L2H7,EIF3M,Interaction,never_sig
Q7L5N1,COPS6,Interaction,never_sig
Q7LBR1,CHMP1B,Interaction,never_sig
Q7LG56,RRM2B,Interaction,never_sig
Q7Z2K6,ERMP1,Interaction,never_sig
Q7Z2W9,MRPL21,Interaction,never_sig
Q7Z3D6,DGLUCY,Interaction,never_sig
Q7Z406,MYH14,Interaction,never_sig
Q7Z422,SZRD1,Interaction,never_sig
Q7Z434,MAVS,Interaction,never_sig
Q7Z4G1,COMMD6,Interaction,never_sig
Q7Z4H3,HDDC2,Interaction,never_sig
Q7Z4V5,HDGFL2,Interaction,never_sig
Q7Z4W1,DCXR,Interaction,never_sig
Q7Z698,SPRED2,Interaction,never_sig
Q7Z6Z7,HUWE1,Interaction,never_sig
Q86SX6,GLRX5,Interaction,never_sig
Q86TC9,MYPN,Interaction,never_sig
Q86TD4,SRL,Interaction,never_sig
Q86TP1,PRUNE1,Interaction,never_sig
Q86TX2,ACOT1,Interaction,never_sig
Q86U28,ISCA2,Interaction,never_sig
Q86UE4,MTDH,Interaction,never_sig
Q86UP2,KTN1,Interaction,never_sig
Q86UT6,NLRX1,Interaction,never_sig
Q86V81,ALYREF,Interaction,never_sig
Q86V88,MDP1,Interaction,never_sig
Q86VD7,SLC25A42,Interaction,never_sig
Q86VF7,NRAP,Interaction,never_sig
Q86VN1,VPS36,Interaction,never_sig
Q86VP6,CAND1,Interaction,never_sig
Q86VX2,COMMD7,Interaction,never_sig
Q86WU2,LDHD,Interaction,never_sig
Q86X55,CARM1,Interaction,never_sig
Q86X76,NIT1,Interaction,never_sig
Q86Y39,NDUFA11,Interaction,never_sig
Q86YB7,ECHDC2,Interaction,never_sig
Q8IUZ5,PHYKPL,Interaction,never_sig
Q8IVN3,MUSTN1,Interaction,never_sig
Q8IW45,NAXD,Interaction,never_sig
Q8IWA4,MFN1,Interaction,never_sig
Q8IWA5,SLC44A2,Interaction,never_sig
Q8IWL3,HSCB,Interaction,never_sig
Q8IWW8,ADHFE1,Interaction,never_sig
Q8IWX7,UNC45B,Interaction,never_sig
Q8IXL7,MSRB3,Interaction,never_sig
Q8IXV7,KLHDC8B,Interaction,never_sig
Q8IYB8,SUPV3L1,Interaction,never_sig
Q8IYQ7,THNSL1,Interaction,never_sig
Q8IYS1,PM20D2,Interaction,never_sig
Q8IYU8,MICU2,Interaction,never_sig
Q8IZ81,ELMOD2,Interaction,never_sig
Q8IZ83,ALDH16A1,Interaction,never_sig
Q8N0U4,FAM185A,Interaction,never_sig
Q8N142,ADSS1,Interaction,never_sig
Q8N183,NDUFAF2,Interaction,never_sig
Q8N1G4,LRRC47,Interaction,never_sig
Q8N335,GPD1L,Interaction,never_sig
Q8N3D4,EHBP1L1,Interaction,never_sig
Q8N3K9,CMYA5,Interaction,never_sig
Q8N3L3,TXLNB,Interaction,never_sig
Q8N3V7,SYNPO,Interaction,never_sig
Q8N4H5,TOMM5,Interaction,never_sig
Q8N4Q1,CHCHD4,Interaction,never_sig
Q8N4T8,CBR4,Interaction,never_sig
Q8N4V1,MMGT1,Interaction,never_sig
Q8N5G0,SMIM20,Interaction,never_sig
Q8N5K1,CISD2,Interaction,never_sig
Q8N5M1,ATPAF2,Interaction,never_sig
Q8N5M9,JAGN1,Interaction,never_sig
Q8N5N7,MRPL50,Interaction,never_sig
Q8N766,EMC1,Interaction,never_sig
Q8N8N7,PTGR2,Interaction,never_sig
Q8NB12,SMYD1,Interaction,never_sig
Q8NBF2,NHLRC2,Interaction,never_sig
Q8NBN7,RDH13,Interaction,never_sig
Q8NBS9,TXNDC5,Interaction,never_sig
Q8NBU5,ATAD1,Interaction,never_sig
Q8NBX0,SCCPDH,Interaction,never_sig
Q8NC51,SERBP1,Interaction,never_sig
Q8NCA5,FAM98A,Interaction,never_sig
Q8NCN5,PDPR,Interaction,never_sig
Q8NCW5,NAXE,Interaction,never_sig
Q8NDH3,NPEPL1,Interaction,never_sig
Q8NDY3,ADPRHL1,Interaction,never_sig
Q8NE62,CHDH,Interaction,never_sig
Q8NE71,ABCF1,Interaction,never_sig
Q8NE86,MCU,Interaction,never_sig
Q8NFV4,ABHD11,Interaction,never_sig
Q8NHH9,ATL2,Interaction,never_sig
Q8NI37,PPTC7,Interaction,never_sig
Q8NI60,COQ8A,Interaction,never_sig
Q8TAT6,NPLOC4,Interaction,never_sig
Q8TB22,SPATA20,Interaction,never_sig
Q8TB37,NUBPL,Interaction,never_sig
Q8TB45,DEPTOR,Interaction,never_sig
Q8TC12,RDH11,Interaction,never_sig
Q8TCA0,LRRC20,Interaction,never_sig
Q8TCD5,NT5C,Interaction,never_sig
Q8TCS8,PNPT1,Interaction,never_sig
Q8TCT8,SPPL2A,Interaction,never_sig
Q8TCU6,PREX1,Interaction,never_sig
Q8TD19,NEK9,Interaction,never_sig
Q8TD30,GPT2,Interaction,never_sig
Q8TDC0,MYOZ3,Interaction,never_sig
Q8TDX7,NEK7,Interaction,never_sig
Q8TEA8,DTD1,Interaction,never_sig
Q8TED0,UTP15,Interaction,never_sig
Q8WTS6,SETD7,Interaction,never_sig
Q8WUM0,NUP133,Interaction,never_sig
Q8WUM4,PDCD6IP,Interaction,never_sig
Q8WUY1,THEM6,Interaction,never_sig
Q8WVI0,SMIM4,Interaction,never_sig
Q8WVJ2,NUDCD2,Interaction,never_sig
Q8WVM8,SCFD1,Interaction,never_sig
Q8WW12,PCNP,Interaction,never_sig
Q8WW22,DNAJA4,Interaction,never_sig
Q8WW59,SPRYD4,Interaction,never_sig
Q8WWV3,RTN4IP1,Interaction,never_sig
Q8WX93,PALLD,Interaction,never_sig
Q8WXH0,SYNE2,Interaction,never_sig
Q8WY91,THAP4,Interaction,never_sig
Q8WYA0,IFT81,Interaction,never_sig
Q8WZ42,TTN,Interaction,never_sig
Q92499,DDX1,Interaction,never_sig
Q92506,HSD17B8,Interaction,never_sig
Q92523,CPT1B,Interaction,never_sig
Q92530,PSMF1,Interaction,never_sig
Q92575,UBXN4,Interaction,never_sig
Q92614,MYO18A,Interaction,never_sig
Q92616,GCN1,Interaction,never_sig
Q92629,SGCD,Interaction,never_sig
Q92667,AKAP1,Interaction,never_sig
Q92696,RABGGTA,Interaction,never_sig
Q92734,TFG,Interaction,never_sig
Q92747,ARPC1A,Interaction,never_sig
Q92791,P3H4,Interaction,never_sig
Q92841,DDX17,Interaction,never_sig
Q92879,CELF1,Interaction,never_sig
Q92890,UFD1,Interaction,never_sig
Q92901,RPL3L,Interaction,never_sig
Q92905,COPS5,Interaction,never_sig
Q92945,KHSRP,Interaction,never_sig
Q92947,GCDH,Interaction,never_sig
Q92973,TNPO1,Interaction,never_sig
Q92995,USP13,Interaction,never_sig
Q93008,USP9X,Interaction,never_sig
Q93034,CUL5,Interaction,never_sig
Q93052,LPP,Interaction,never_sig
Q93084,ATP2A3,Interaction,never_sig
Q93100,PHKB,Interaction,never_sig
Q969M7,UBE2F,Interaction,never_sig
Q969Q0,RPL36AL,Interaction,never_sig
Q969T9,WBP2,Interaction,never_sig
Q969X5,ERGIC1,Interaction,never_sig
Q969Z3,MTARC2,Interaction,never_sig
Q96A26,FAM162A,Interaction,never_sig
Q96A33,CCDC47,Interaction,never_sig
Q96A57,TMEM230,Interaction,never_sig
Q96AB3,ISOC2,Interaction,never_sig
Q96AC1,FERMT2,Interaction,never_sig
Q96AE4,FUBP1,Interaction,never_sig
Q96AG3,SLC25A46,Interaction,never_sig
Q96AN5,TMEM143,Interaction,never_sig
Q96AQ6,PBXIP1,Interaction,never_sig
Q96BW5,PTER,Interaction,never_sig
Q96C00,ZBTB9,Interaction,never_sig
Q96C01,FAM136A,Interaction,never_sig
Q96C11,FGGY,Interaction,never_sig
Q96C23,GALM,Interaction,never_sig
Q96C86,DCPS,Interaction,never_sig
Q96C90,PPP1R14B,Interaction,never_sig
Q96CM8,ACSF2,Interaction,never_sig
Q96CN7,ISOC1,Interaction,never_sig
Q96CT7,CCDC124,Interaction,never_sig
Q96CV9,OPTN,Interaction,never_sig
Q96CW1,AP2M1,Interaction,never_sig
Q96CX2,KCTD12,Interaction,never_sig
Q96DB5,RMDN1,Interaction,never_sig
Q96DC8,ECHDC3,Interaction,never_sig
Q96DE0,NUDT16,Interaction,never_sig
Q96DG6,CMBL,Interaction,never_sig
Q96DH6,MSI2,Interaction,never_sig
Q96DV4,MRPL38,Interaction,never_sig
Q96E11,MRRF,Interaction,never_sig
Q96EL3,MRPL53,Interaction,never_sig
Q96EP5,DAZAP1,Interaction,never_sig
Q96EY1,DNAJA3,Interaction,never_sig
Q96EY7,PTCD3,Interaction,never_sig
Q96EY8,MMAB,Interaction,never_sig
Q96FJ2,DYNLL2,Interaction,never_sig
Q96FQ6,S100A16,Interaction,never_sig
Q96FV2,SCRN2,Interaction,never_sig
Q96FW1,OTUB1,Interaction,never_sig
Q96FZ7,CHMP6,Interaction,never_sig
Q96GD0,PDXP,Interaction,never_sig
Q96GG9,DCUN1D1,Interaction,never_sig
Q96GK7,FAHD2A,Interaction,never_sig
Q96H20,SNF8,Interaction,never_sig
Q96HC4,PDLIM5,Interaction,never_sig
Q96HD1,CRELD1,Interaction,never_sig
Q96HE7,ERO1A,Interaction,never_sig
Q96HN2,AHCYL2,Interaction,never_sig
